Date,NVDA_Open,NVDA_Low,NVDA_Close,NVDA_AdjClose,MSFT_Open,MSFT_High,MSFT_Low,MSFT_AdjClose,GOOGL_Open,GOOGL_Low,GOOGL_Close,GOOGL_AdjClose,Gold_open,Gold_high,Gold_low,SP500_open,SP500_high,NASDAQ_open,NASDAQ_high,NASDAQ_low,NASDAQ_close,FTSE100_Price,FTSE100_High,STOXX_High,STOXX_Low,STOXX_Close,STOXX_AdjClose,NSEI_Open,NSEI_Close,NSEI_AdjClose,N225_Open,N225_High,N225_Low,N225_Close,N225_AdjClose,HSI_Open,HSI_Low,HSI_Close,HSI_AdjClose,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_AdjClose,USD_GBP_Open,USD_GBP_Low,USD_EUR_Low,USD_EUR_Close,USD_EUR_AdjClose
2018-12-28,3.3,3.25775,3.34125,3.314869,102.089996,102.410004,99.519997,94.982773,52.974998,52.099998,52.334,52.274006,1273.5,1280.09997558594,1273.5,2498.77,2520.27,6326.6201,6388.3599,6233.6899,6285.27,6733.97,6742.48,2996.169922,2951.51001,2986.530029,2987.0,10820.950195,10859.900391,10860,19957.880859,20084.380859,19900.039063,20014.769531,20015.0,25502.339844,25416.359375,25504.199219,25504,39.375,39.630001,38.637501,39.057499,37,0.79076,0.7874,0.8716,0.87481,0.87481
2018-12-31,3.385,3.3065,3.3375,3.311149,101.290001,102.400002,100.440002,96.099205,52.891499,51.652,52.248001,52.188107,1278.0,1281.30004882812,1277.59997558594,2498.9399,2509.24,6354.8501,6365.3901,6273.9399,6329.9702,6728.13,6752.54,2990.344971,2951.165039,2970.5949705,2971.0,10913.200195,10862.549805,10863,19806.505859,19888.4804685,19570.704102,19788.3652345,19788.0,25732.519531,25682.660156,25845.699219,25846,39.6325,39.84,39.119999,39.435001,38,0.78807,0.7804,0.87215,0.87413,0.87413
2019-01-02,3.266,3.25125,3.4055,3.378612,99.550003,101.75,98.940002,95.673447,51.360001,51.264,52.734001,52.67355,1286.0,1286.0,1277.59997558594,2476.96,2519.49,6198.6802,6394.7402,6198.6802,6360.8701,6734.23,6753.29,2987.4324955,2950.9925535,2962.62744125,2963.0,10868.849609,10792.5,10793,19730.818359,19790.53027325,19406.0366215,19675.16308625,19675.0,25824.439453,25055.269531,25130.349609,25130,38.7225,39.712502,38.557499,39.48,38,0.78417,0.78288,0.869792,0.87247,0.87247
2019-01-03,3.34475,3.19225,3.19975,3.174486,100.099998,100.190002,97.199997,92.153831,52.533501,51.1185,51.273499,51.214722,1286.80004882812,1292.0,1286.69995117188,2491.9199,2493.1399,6274.7598,6292.6802,6139.3999,6147.1299,6692.66,6753.14,2984.52002,2950.820068,2954.659912,2955.0,10796.799805,10672.25,10672,19692.974609,19741.555175625,19323.70288125,19618.562012125,19619.0,25077.679688,24896.869141,25064.359375,25064,35.994999,36.43,35.5,35.547501,34,0.7988,0.79125,0.87649,0.88354,0.88354
2019-01-04,3.2735,3.2425,3.40475,3.377868,99.720001,102.510002,98.93,96.439827,52.127998,51.842999,53.9035,53.841705,1294.19995117188,1294.19995117188,1275.30004882812,2474.3301,2538.0701,6250.0498,6445.2002,6234.5898,6422.6699,6837.42,6850.37,3050.659912,2964.149902,3041.850098,3042.0,10699.700195,10727.349609,10727,19655.130859,19692.580078,19241.369141,19561.960938,19562.0,24946.119141,24924.730469,25626.029297,25626,36.1325,37.137501,35.950001,37.064999,35,0.79183,0.78495,0.87583,0.87788,0.87788
2019-01-07,3.4625,3.41075,3.585,3.556694,101.639999,103.269997,100.980003,96.56282,54.0485,53.132,53.796001,53.734329,1286.80004882812,1286.80004882812,1286.59997558594,2535.6101,2566.1599,6434.5498,6521.4399,6412.98,6488.25,6810.88,6874.11,3054.719971,3016.320068,3033.639893,3034.0,10804.849609,10771.799805,10772,19944.609375,20266.220703,19920.800781,20038.970703,20039.0,26015.839844,25753.460938,25835.699219,25836,37.174999,37.2075,36.474998,36.982498,35,0.78537,0.782,0.8715,0.87639,0.87639
2019-01-08,3.66725,3.4225,3.49575,3.468149,103.040001,103.970001,101.709999,97.262962,54.299999,53.4175,54.268501,54.206287,1280.5,1283.19995117188,1278.19995117188,2568.1101,2579.8201,6555.9102,6574.73,6457.0,6551.8501,6861.6,6901.48,3079.110107,3032.070068,3054.939941,3055.0,10786.25,10802.150391,10802,20224.669922,20347.919922,20106.359375,20204.039063,20204.0,25852.5,25688.5,25875.449219,25875,37.389999,37.955002,37.130001,37.6875,36,0.78205,0.78172,0.8706,0.8711,0.8711
2019-01-09,3.5475,3.4965,3.5645,3.536356,103.860001,104.879997,103.239998,98.653778,54.399502,53.718498,54.0825,54.0205,1279.40002441406,1289.30004882812,1279.19995117188,2580.0,2595.3201,6576.54,6631.0601,6549.4399,6600.6899,6906.63,6938.31,3089.169922,3060.959961,3070.23999,3070.0,10862.400391,10855.150391,10855,20366.300781,20494.349609,20331.199219,20427.060547,20427.0,26237.289063,26192.650391,26462.320313,26462,37.822498,38.6325,37.407501,38.327499,37,0.785,0.78107,0.86654,0.8729,0.8729
2019-01-10,3.545,3.484,3.63075,3.602083,103.220001,103.75,102.379997,98.019882,53.747002,53.234001,53.941502,53.879665,1284.69995117188,1284.69995117188,1284.69995117188,2573.51,2597.8201,6551.0498,6625.1099,6517.54,6620.9399,6942.87,6948.18,3075.830078,3043.550049,3075.72998,3076.0,10859.349609,10821.599609,10822,20270.880859,20345.919922,20101.929688,20163.800781,20164.0,26391.779297,26212.339844,26521.429688,26521,38.125,38.4925,37.715,38.450001,37,0.78128,0.78118,0.8642,0.86543,0.86543
2019-01-11,3.60825,3.58025,3.72075,3.691372,103.190002,103.440002,101.639999,97.262962,53.494999,52.821499,53.223499,53.162487,1291.19995117188,1291.19995117188,1286.30004882812,2588.1101,2596.27,6579.8901,6604.5601,6562.04,6601.3999,6918.18,7001.94,3087.659912,3056.360107,3070.040039,3070.0,10834.75,10794.950195,10795,20296.449219,20389.890625,20294.740234,20359.699219,20360.0,26692.019531,26494.859375,26667.269531,26667,38.220001,38.424999,37.877499,38.072498,36,0.7838,0.77897,0.866626,0.8688,0.8688
2019-01-14,3.668,3.64425,3.761,3.731305,101.900002,102.870003,101.260002,96.553383,52.667,52.427502,52.5755,52.515228,1292.40002441406,1293.90002441406,1289.09997558594,2580.3101,2589.3201,6536.3701,6566.8701,6512.6401,6541.04,6855.02,6918.21,3063.340088,3037.129883,3055.179932,3055.0,10807.0,10737.599609,10738,20280.634766,20480.584961,20249.584961,20457.494141,20457.0,26559.679688,26195.779297,26298.330078,26298,37.712502,37.817501,37.305,37.5,36,0.77822,0.77353,0.8708,0.87259,0.87259
2019-01-15,3.794,3.72825,3.74675,3.717168,102.510002,105.050003,101.879997,99.353912,52.900501,52.722,54.3255,54.263222,1290.09997558594,1292.69995117188,1286.19995117188,2585.1001,2613.0801,6571.1499,6674.5298,6567.3198,6669.6401,6895.02,6910.45,3088.48999,3044.530029,3068.050049,3068.0,10777.549805,10886.799805,10887,20264.820313,20571.279297,20204.429688,20555.289063,20555.0,26518.619141,26427.449219,26830.289063,26830,37.567501,38.3475,37.512501,38.267502,37,0.77663,0.7742,0.8702,0.87162,0.87162
2019-01-16,3.77425,3.7155,3.721,3.691621,105.260002,106.260002,104.959999,99.704002,54.5,54.400501,54.475498,54.413048,1291.59997558594,1291.59997558594,1291.59997558594,2614.75,2625.76,6677.3799,6720.4102,6665.0498,6668.5601,6862.68,6912.44,3083.560059,3062.27002,3077.219971,3077.0,10899.650391,10890.299805,10890,20575.720703,20580.25,20323.320313,20442.75,20443.0,26702.929688,26567.519531,26902.099609,26902,38.27,38.970001,38.25,38.735001,37,0.77683,0.77545,0.87548,0.8759,0.8759
2019-01-17,3.68775,3.66025,3.793,3.763052,105.0,106.629997,104.760002,100.40416,54.399502,54.162998,54.956001,54.893002,1291.59997558594,1292.69995117188,1288.5,2609.28,2645.0601,6646.1899,6747.2798,6637.1001,6718.4502,6834.92,6862.68,3073.0,3053.080078,3069.350098,3069.0,10920.849609,10905.200195,10905,20544.230469,20571.75,20342.460938,20402.269531,20402.0,26953.210938,26703.310547,26755.630859,26756,38.549999,39.415001,38.314999,38.965,37,0.77611,0.7728,0.8766,0.87734,0.87734
2019-01-18,3.84325,3.79125,3.92325,3.892274,107.459999,107.900002,105.910004,101.908508,55.429501,54.964001,55.365002,55.301533,1281.30004882812,1281.30004882812,1281.30004882812,2651.27,2675.47,6771.52,6816.23,6727.9399,6784.6099,6968.33,6984.36,3137.419922,3079.149902,3134.919922,3135.0,10914.849609,10906.950195,10907,20472.810547,20682.119141,20454.130859,20666.070313,20666.0,26993.439453,26915.080078,27090.810547,27091,39.375,39.470001,38.994999,39.205002,38,0.77024,0.7696,0.8764,0.87776,0.87776
2019-01-22,3.89275,3.68875,3.71925,3.689884,106.75,107.099998,104.860001,99.987839,54.799999,53.544498,53.931499,53.869675,1282.5,1283.30004882812,1282.5,2657.8799,2657.8799,6736.6499,6738.5698,6603.5601,6646.8101,6901.39,6970.59,3122.76001,3097.27002,3112.800049,3113.0,10949.799805,10922.75,10923,20770.060547,20805.929688,20558.300781,20622.910156,20623.0,27189.400391,26854.660156,27005.449219,27005,39.102501,39.182499,38.154999,38.325001,37,0.77563,0.77118,0.8791,0.87956,0.87956
2019-01-23,3.775,3.70075,3.73225,3.702782,106.120003,107.040001,105.339996,100.962357,54.342999,53.378502,54.220501,54.158344,1281.69995117188,1283.90002441406,1278.69995117188,2643.48,2653.1899,6689.0801,6712.8599,6584.5,6658.7598,6842.88,6901.63,3132.790039,3094.47998,3112.129883,3112.0,10931.049805,10831.5,10832,20453.439453,20686.289063,20438.220703,20593.720703,20594.0,26879.910156,26879.910156,27008.199219,27008,38.537498,38.785,37.924999,38.48,37,0.7718,0.76451,0.87772,0.87997,0.87997
2019-01-24,3.8175,3.81275,3.946,3.914844,106.860001,107.0,105.339996,100.479836,54.1255,53.500999,54.200001,54.137867,1279.09997558594,1279.09997558594,1278.5,2638.8401,2647.2,6680.3398,6710.73,6656.52,6702.5498,6818.95,6854.59,3136.419922,3107.669922,3126.310059,3126.0,10844.049805,10849.799805,10850,20506.240234,20620.720703,20467.589844,20574.630859,20575.0,27075.369141,26889.789063,27120.980469,27121,38.5275,38.619999,37.935001,38.174999,37,0.76434,0.7636,0.8777,0.8781,0.8781
2019-01-25,3.886,3.7825,4.00375,3.972138,107.239998,107.879997,106.199997,101.397598,54.711498,54.59,55.0755,55.012363,1297.40002441406,1297.40002441406,1297.40002441406,2657.4399,2672.3799,6755.6699,6800.9702,6733.3198,6787.3701,6809.22,6858.19,3168.030029,3133.810059,3163.23999,3163.0,10859.75,10780.549805,10781,20598.640625,20844.310547,20598.640625,20773.560547,20774.0,27282.880859,27217.75,27569.189453,27569,38.869999,39.532501,38.580002,39.439999,38,0.76265,0.75892,0.8763,0.8839,0.8839
2019-01-28,3.41375,3.275,3.45025,3.423008,106.260002,106.480003,104.660004,99.420166,54.503502,53.730499,53.993,53.931103,1300.80004882812,1307.09997558594,1298.40002441406,2644.97,2644.97,6691.8398,6697.5298,6644.3101,6697.0898,6747.1,6812.53,3157.0,3131.26001,3137.27002,3137.0,10792.450195,10661.549805,10662,20746.289063,20759.480469,20624.550781,20649.0,20649.0,27695.810547,27462.369141,27576.960938,27577,38.947498,39.0825,38.415001,39.075001,37,0.75713,0.757,0.8737,0.87619,0.87619
2019-01-29,3.40375,3.27525,3.29,3.264024,104.879997,104.970001,102.169998,97.395432,54.051998,53.300999,53.502998,53.441666,1308.19995117188,1308.19995117188,1308.19995117188,2644.8899,2650.9299,6695.71,6701.4702,6613.4199,6632.79,6833.93,6860.34,3166.23999,3130.75,3153.419922,3153.0,10653.700195,10652.200195,10652,20555.439453,20673.660156,20406.220703,20664.640625,20665.0,27397.539063,27328.169922,27531.679688,27532,39.0625,39.532501,38.5275,38.669998,37,0.75988,0.75777,0.87332,0.87489,0.87489
2019-01-30,3.36675,3.2865,3.43475,3.407631,104.620003,106.379997,104.330002,100.650162,53.868,53.832001,54.899502,54.836567,1310.40002441406,1323.40002441406,1308.09997558594,2653.6201,2690.4399,6708.5601,6826.9199,6688.3301,6807.9102,6941.63,6967.7,3163.340088,3148.840088,3161.73999,3162.0,10702.25,10651.799805,10652,20701.619141,20706.269531,20527.529297,20556.539063,20557.0,27571.410156,27369.75,27642.849609,27643,40.8125,41.537498,40.057499,41.3125,40,0.76449,0.7622,0.87334,0.87448,0.87448
2019-01-31,3.4315,3.4095,3.59375,3.565375,103.800003,105.220001,103.18,98.805161,55.612,55.262501,56.294498,56.229965,1320.0,1325.40002441406,1316.69995117188,2685.49,2708.95,6840.9302,6936.3398,6837.9199,6906.8398,6968.85,6994.88,3177.100098,3129.580078,3159.429932,3159.0,10690.549805,10830.950195,10831,20832.910156,20869.419922,20682.910156,20773.490234,20773.0,27842.050781,27773.980469,27942.470703,27942,41.5275,42.25,41.139999,41.610001,40,0.76238,0.75984,0.86853,0.8705,0.8705
2019-02-01,3.6125,3.5645,3.61825,3.589682,103.779999,104.099998,102.349998,97.244049,56.114498,55.712502,55.931,55.866882,1320.30004882812,1320.69995117188,1315.40002441406,2702.3201,2716.6599,6872.73,6921.9502,6857.3101,6875.52,7020.22,7024.45,3171.949951,3143.5,3171.120117,3171.0,10851.349609,10893.650391,10894,20797.029297,20929.630859,20741.980469,20788.390625,20788.0,28193.279297,27802.5,27930.740234,27931,41.740002,42.244999,41.482498,41.630001,40,0.76282,0.7625,0.87044,0.8734,0.8734
2019-02-04,3.63425,3.612,3.7295,3.700053,102.870003,105.800003,102.769997,100.044624,55.9505,55.8755,57.070999,57.005573,1318.09997558594,1318.09997558594,1308.30004882812,2706.49,2724.99,6876.5601,6960.9702,6872.6001,6959.96,7034.13,7046.58,3174.22998,3143.870117,3165.199951,3165.0,10876.75,10912.25,10912,20831.900391,20922.580078,20823.679688,20883.769531,20884.0,27985.419922,27847.429688,27990.210938,27990,41.852501,42.915001,41.82,42.8125,41,0.76461,0.76343,0.8724,0.87296,0.87296
2019-02-05,3.7415,3.7075,3.74875,3.719151,106.059998,107.269997,105.959999,101.444901,56.481499,56.18,57.593498,57.527473,1311.09997558594,1315.09997558594,1311.0,2728.3401,2738.98,6969.3701,7029.77,6967.9399,7023.52,7177.37,7180.71,3215.040039,3162.780029,3215.040039,3215.0,10908.650391,10934.349609,10934,20960.470703,20981.230469,20823.179688,20844.449219,20844.0,27846.7753905,27690.8144535,27968.2656255,27968,43.215,43.77,43.087502,43.544998,42,0.76741,0.7662,0.8739,0.87441,0.87441
2019-02-06,3.78225,3.77675,3.825,3.794799,107.0,107.0,105.529999,100.318993,57.463501,55.917999,56.144501,56.080139,1312.5,1313.5,1305.0,2735.05,2738.0801,7023.8901,7034.9399,6969.8301,6997.6201,7173.09,7184.22,3216.129883,3199.030029,3212.75,3213.0,10965.099609,11062.450195,11062,20928.869141,20971.660156,20860.990234,20874.060547,20874.0,27777.45312475,27612.50683625,27957.29296925,27957,43.662498,43.892502,43.212502,43.560001,42,0.7717,0.7705,0.87635,0.87643,0.87643
2019-02-07,3.77825,3.64225,3.6855,3.656401,105.190002,105.589996,104.290001,99.59993,55.591,54.679501,55.295502,55.232113,1302.90002441406,1310.40002441406,1302.19995117188,2717.53,2719.3201,6934.3301,6954.77,6854.3501,6904.98,7093.58,7187.51,3208.669922,3150.76001,3150.76001,3151.0,11070.450195,11069.400391,11069,20812.220703,20844.769531,20665.509766,20751.279297,20751.0,27742.791991875,27573.353027625,27951.806641125,27952,43.099998,43.485001,42.584999,42.735001,41,0.77313,0.76954,0.8795,0.87982,0.87982
2019-02-08,3.61775,3.60325,3.70425,3.675003,104.389999,105.779999,104.260002,99.978378,54.743999,54.712002,55.118999,55.055813,1309.5,1314.0,1307.80004882812,2692.3601,2708.0701,6843.3301,6914.5601,6836.7002,6913.1299,7071.18,7115.83,3161.139893,3124.620117,3135.620117,3136.0,11023.5,10943.599609,10944,20510.5,20562.390625,20315.310547,20333.169922,20333.0,27708.130859,27534.199219,27946.320313,27946,42.247501,42.665001,42.105,42.602501,41,0.77226,0.7706,0.88098,0.88193,0.88193
2019-02-11,3.65975,3.6125,3.66125,3.632343,106.199997,106.580002,104.970001,99.580986,55.1875,55.0,55.105999,55.042828,1313.40002441406,1313.40002441406,1304.69995117188,2712.3999,2718.05,6941.2598,6958.3301,6893.7998,6909.1802,7129.11,7149.23,3173.389893,3142.840088,3165.610107,3166.0,10930.900391,10888.799805,10889,20476.5253905,20724.135742,20371.94043,20598.69043,20599.0,27927.449219,27847.849609,28143.839844,28144,42.762501,42.802502,42.3125,42.357498,41,0.77296,0.7728,0.8825,0.88306,0.88306
2019-02-12,3.7,3.6855,3.77925,3.749411,106.139999,107.139999,105.480003,101.132645,55.550499,55.550499,56.379002,56.314369,1310.0,1312.0,1307.59997558594,2722.6101,2748.1899,6960.5498,7021.7598,6948.3301,7014.6699,7133.14,7168.61,3200.5,3176.76001,3190.75,3191.0,10879.700195,10831.400391,10831,20442.550781,20885.880859,20428.570313,20864.210938,20864.0,28093.310547,27983.480469,28171.330078,28171,42.525002,42.75,42.424999,42.7225,41,0.77732,0.7754,0.8834,0.8866,0.8866
2019-02-13,3.809,3.79525,3.822,3.791823,107.5,107.779999,106.709999,101.056953,56.652,56.299999,56.431499,56.366806,1311.59997558594,1316.0,1308.09997558594,2750.3,2761.8501,7038.3198,7062.5801,7009.73,7015.8799,7190.84,7205.07,3214.219971,3192.030029,3202.370117,3202.0,10832.899902,10788.725098,10789,21029.929688,21213.740234,20992.880859,21144.480469,21144.0,28184.869141,28160.460938,28497.589844,28498,42.8475,43.119999,42.48,42.544998,41,0.77574,0.77178,0.8815,0.88225,0.88225
2019-02-14,3.821,3.7775,3.86325,3.832747,106.309998,107.290001,105.660004,101.14212,56.25,55.8545,56.459999,56.395275,1305.0,1311.80004882812,1301.59997558594,2743.5,2757.8999,6986.5098,7047.8799,6969.6899,7022.4199,7197.01,7232.83,3228.110107,3182.659912,3182.659912,3183.0,10786.099609,10746.049805,10746,21147.890625,21235.619141,21102.160156,21139.710938,21140.0,28396.400391,28275.179688,28432.050781,28432,42.427502,42.814999,42.345001,42.700001,41,0.7778,0.77649,0.88431,0.88771,0.88771
2019-02-15,4.07375,3.9105,3.9335,3.902443,107.910004,108.300003,107.360001,102.391045,56.965,55.835999,55.981499,55.917324,1313.59997558594,1318.80004882812,1313.59997558594,2760.24,2775.6599,7066.3799,7073.9902,7022.2998,7055.1802,7236.68,7261.63,3247.340088,3175.709961,3241.25,3241.0,10780.25,10724.400391,10724,21051.509766,21051.509766,20853.330078,20900.630859,20901.0,28241.439453,27845.869141,27900.839844,27901,42.8125,42.924999,42.4375,42.605,41,0.7813,0.77762,0.8851,0.88532,0.88532
2019-02-19,3.92275,3.9035,3.916,3.88508,107.790001,108.660004,107.779999,102.343719,55.832001,55.832001,56.3255,56.260929,1320.90002441406,1340.09997558594,1320.5,2769.28,2787.3301,7033.3701,7089.1001,7032.7798,7066.6099,7179.17,7219.53,3251.219971,3223.399902,3239.409912,3239.0,10636.700195,10604.349609,10604,21256.580078,21344.169922,21217.160156,21302.650391,21303.0,28440.490234,28208.869141,28228.130859,28228,42.427502,42.860001,42.372501,42.732498,41,0.77383,0.76648,0.88169,0.88402,0.88402
2019-02-20,3.9455,3.93425,3.96375,3.932454,107.860001,107.940002,106.290001,101.811615,56.444,55.587502,56.029499,55.965267,1342.19995117188,1344.0,1338.0,2779.05,2789.8799,7070.2402,7096.1499,7027.3701,7062.3398,7228.62,7234.16,3264.709961,3236.73999,3259.48999,3259.0,10655.450195,10735.450195,10735,21346.039063,21494.849609,21315.390625,21431.490234,21431.0,28404.679688,28357.300781,28514.050781,28514,42.797501,43.330002,42.747501,43.0075,41,0.7656,0.76421,0.87954,0.8816,0.8816
2019-02-21,3.9765,3.8795,3.89425,3.863503,106.900002,109.480003,106.870003,103.95903,55.938999,54.898998,55.210499,55.147205,1331.30004882812,1334.90002441406,1320.90002441406,2780.24,2781.5801,7047.0801,7063.0698,7001.7998,7035.1602,7167.39,7228.78,3270.070068,3254.570068,3263.699951,3264.0,10744.099609,10789.849609,10790,21422.310547,21553.349609,21318.740234,21464.230469,21464.0,28450.0,28364.849609,28629.919922,28630,42.950001,43.092499,42.575001,42.764999,41,0.76664,0.7638,0.87983,0.88134,0.88134
2019-02-22,3.9465,3.93275,3.97975,3.948328,110.050003,111.199997,109.82,105.441315,55.485001,55.025002,55.827999,55.764,1324.19995117188,1331.30004882812,1321.0,2780.6699,2794.2,7055.2002,7094.29,7050.0098,7090.6299,7178.6,7220.52,3281.780029,3259.73999,3270.550049,3271.0,10782.700195,10791.650391,10792,21376.359375,21451.230469,21348.669922,21425.509766,21426.0,28478.960938,28430.199219,28816.300781,28816,42.895,43.25,42.845001,43.2425,42,0.76682,0.76449,0.88061,0.8816,0.8816
2019-02-25,4.064,3.9585,3.96725,3.935926,111.760002,112.18,111.260002,106.030403,56.0965,55.705502,55.866501,55.802456,1329.19995117188,1331.59997558594,1325.59997558594,2804.3501,2813.49,7144.3398,7161.73,7111.7798,7115.4302,7183.74,7210.7,3289.47998,3275.02002,3280.01001,3280.0,10813.25,10880.099609,10880,21567.660156,21590.029297,21505.070313,21528.230469,21528.0,28975.519531,28763.460938,28959.300781,28959,43.540001,43.967499,43.487499,43.557499,42,0.76544,0.7636,0.8797,0.88166,0.88166
2019-02-26,3.9625,3.89375,3.9275,3.896491,111.260002,113.239998,111.169998,106.762047,55.718498,55.334999,56.100498,56.036186,1323.30004882812,1325.5,1323.30004882812,2792.3601,2803.1201,7098.9702,7144.6499,7087.1401,7123.2202,7151.12,7183.79,3293.76001,3261.030029,3289.320068,3289.0,10775.299805,10835.299805,10835,21556.019531,21610.880859,21405.839844,21449.390625,21449.0,28971.230469,28700.009766,28772.060547,28772,43.427502,43.825001,43.2925,43.5825,42,0.76181,0.753,0.87884,0.8797,0.8797
2019-02-27,3.913,3.82775,3.88525,3.854574,111.690002,112.360001,110.879997,106.58152,55.7005,55.428001,56.144501,56.080139,1327.69995117188,1327.90002441406,1316.5,2787.5,2795.76,7095.75,7125.7798,7045.4102,7117.0,7107.2,7151.12,3287.469971,3269.97998,3282.77002,3283.0,10881.200195,10806.650391,10807,21504.609375,21578.810547,21492.650391,21556.509766,21557.0,28833.160156,28701.470703,28757.439453,28757,43.302502,43.75,43.182499,43.717499,42,0.75409,0.74913,0.8769,0.87772,0.87772
2019-02-28,3.875,3.834,3.8565,3.829994,112.040001,112.879997,111.730003,106.448502,55.950001,55.920502,56.327499,56.262928,1321.09997558594,1323.69995117188,1311.5,2788.1101,2793.73,7093.2002,7125.9199,7081.9199,7097.5298,7074.73,7107.2,3301.02002,3268.949951,3298.26001,3298.0,10865.700195,10792.5,10793,21536.550781,21536.550781,21364.089844,21385.160156,21385.0,28719.710938,28571.130859,28633.179688,28633,43.580002,43.727501,43.23,43.287498,42,0.75097,0.7507,0.8755,0.87872,0.87872
2019-03-01,3.90675,3.848,3.91125,3.884368,112.889999,113.019997,111.669998,106.923584,56.549999,56.549999,57.425999,57.360168,1312.19995117188,1312.19995117188,1288.90002441406,2798.22,2808.02,7152.0801,7159.96,7101.0698,7151.5698,7106.73,7129.72,3330.47998,3306.590088,3312.100098,3312.0,10842.650391,10863.5,10864,21490.019531,21641.580078,21490.019531,21602.689453,21603.0,28716.599609,28663.710938,28812.169922,28812,43.57,43.787498,43.2225,43.7425,42,0.75387,0.75265,0.87651,0.87924,0.87924
2019-03-04,3.95,3.8625,3.9195,3.892562,113.019997,113.25,110.800003,106.667046,57.728001,56.912498,57.671001,57.604889,1285.5,1287.0,1281.90002441406,2814.3701,2816.8799,7193.8799,7205.9399,7073.3999,7150.8301,7134.39,7166.19,3329.649902,3315.629883,3317.120117,3317.0,10853.75,10925.4750975,10925,21812.810547,21860.390625,21740.919922,21822.039063,21822.0,28855.109375,28760.669922,28959.589844,28960,43.922501,44.4375,43.4925,43.962502,42,0.75541,0.75444,0.8791,0.87905,0.87905
2019-03-05,3.90375,3.849,3.913,3.886106,112.25,112.389999,111.230003,106.134918,57.799999,57.651001,58.459499,58.392483,1287.0,1287.0,1282.0,2794.4099,2796.4399,7156.6602,7178.2998,7120.6899,7156.79,7183.43,7191.65,3330.719971,3308.639893,3327.189941,3327.0,10864.849609,10987.450195,10987,21712.800781,21798.380859,21659.039063,21726.279297,21726.0,28823.160156,28734.810547,28961.599609,28962,43.985001,44.0,43.634998,43.8825,42,0.7588,0.75773,0.8819,0.88204,0.88204
2019-03-06,3.904,3.7985,3.80125,3.775124,111.870003,112.660004,111.43,106.182449,58.588001,58.1525,58.247002,58.180229,1287.09997558594,1287.09997558594,1282.59997558594,2790.27,2790.27,7156.2402,7162.2402,7104.5498,7112.4702,7196.0,7211.83,3340.669922,3317.97998,3324.669922,3325.0,11024.849609,11053.0,11053,21659.029297,21684.599609,21550.449219,21596.810547,21597.0,29003.25,28938.390625,29037.599609,29038,43.6675,43.872501,43.485001,43.630001,42,0.7601,0.75925,0.883,0.8844,0.8844
2019-03-07,3.7775,3.685,3.7315,3.705853,111.400002,111.550003,109.870003,104.890198,58.025002,57.085499,57.5425,57.476536,1281.0,1284.59997558594,1281.0,2766.53,2767.25,7089.6299,7097.9102,7001.8101,7026.8799,7157.55,7196.0,3337.659912,3293.340088,3308.850098,3309.0,11077.950195,11058.200195,11058,21456.880859,21472.160156,21402.119141,21456.009766,21456.0,28965.419922,28772.449219,28779.449219,28779,43.467499,43.610001,43.005001,43.125,41,0.75872,0.7583,0.8834,0.88386,0.88386
2019-03-08,3.6415,3.62,3.766,3.740116,109.160004,110.709999,108.800003,105.004219,56.695,56.509998,57.498501,57.432587,1292.09997558594,1297.40002441406,1291.59997558594,2730.79,2744.1299,6940.8999,7018.9199,6940.7202,7015.6899,7104.31,7157.55,3299.850098,3273.679932,3283.600098,3284.0,11038.849609,11035.400391,11035,21339.169922,21359.320313,20993.070313,21025.560547,21026.0,28409.140625,28201.089844,28228.419922,28228,42.580002,43.267502,42.375,43.227501,42,0.7638,0.76289,0.88932,0.89299,0.89299
2019-03-11,3.78975,3.74225,4.0285,4.000812,110.989998,112.949997,110.980003,107.208626,57.599998,57.578499,58.963001,58.895409,1291.0,1291.0,1288.80004882812,2747.6101,2784.0,7050.0498,7166.9302,7049.5601,7164.02,7130.62,7181.61,3306.639893,3284.679932,3304.439941,3304.0,11068.75,11168.049805,11168,21062.75,21145.939453,20938.0,21125.089844,21125.0,28265.849609,28240.779297,28503.300781,28503,43.872501,44.779999,43.837502,44.724998,43,0.77017,0.7635,0.8883,0.89028,0.89028
2019-03-12,4.0565,3.97975,4.063,4.035074,112.82,113.989998,112.650002,107.95929,59.115002,59.115002,59.862499,59.793873,1294.69995117188,1296.30004882812,1294.69995117188,2787.3401,2798.3201,7176.23,7219.4102,7166.9502,7201.2798,7151.15,7166.55,3320.23999,3291.909912,3303.949951,3304.0,11231.349609,11301.200195,11301,21361.609375,21568.480469,21348.810547,21503.689453,21504.0,28760.269531,28734.089844,28920.869141,28921,45.0,45.6675,44.842499,45.227501,43,0.75495,0.75495,0.8854,0.88816,0.88816
2019-03-13,4.10075,4.09325,4.2155,4.186526,114.129997,115.0,113.779999,108.795433,60.296501,59.8955,59.952999,59.88427,1307.5,1307.5,1307.5,2799.78,2821.24,7231.0498,7292.8599,7229.8799,7256.98,7159.19,7181.85,3327.350098,3300.169922,3323.449951,3323.0,11326.200195,11341.700195,11342,21425.769531,21474.169922,21198.990234,21290.240234,21290.0,28924.279297,28690.369141,28807.449219,28807,45.5625,45.825001,45.23,45.427502,44,0.76542,0.75583,0.88388,0.88594,0.88594
